"estR1","estR2","estB1","estB2","estF","estR1_ints","estR2_ints","estB1_ints","estB2_ints","estF_ints","test1_rej","ts_orig","cv_orig","rej_orig","ts_tc","cv_tc","rej_tc","ts_ac","cv_ac","rej_ac","ts_acc","cv_acc","rej_acc","dist_orig","dist_tc","dist_ac","dist_acc","CSl_orig","CSl_tc","CSl_ac","CSl_acc","CSu_orig","CSu_tc","CSu_ac","CSu_acc"
0.048011465424579,0.0209712513309569,0.0433536366893586,0.0183324846071941,0.0623500756919384,0.0499972766793381,0.0186615878163735,0.0499972766793381,0.0186615878163735,0.0666493809146361,0,2.02328274218489,2.045006356149,0,0.810910391420265,1.93790567468803,0,0.637391398126744,2.00624529315385,0,2.51162051406304,1.86178143013333,1,0.000820342421304791,0.000868434723975896,0.00159186543334077,0.00282975836131278,8.90820210118691e-06,8.14613706299076e-05,0.000381539599223763,0.000757832348871142,0.00207988987315809,0.00236665397060509,0.00377861336478555,0.00536181208050143
0.0472948763883913,0.0206008981065691,0.0433536366893586,0.0180778667654275,0.0618112683296204,0.0513611278197836,0.0187123288233514,0.0513611278197836,0.0187123288233514,0.0662617888273445,0,2.06426064829174,1.87338353464903,1,0.844382981262076,1.87628087417701,0,0.422388678230497,1.88847814450932,0,2.82455863116395,1.88383230212456,1,0.000792871697079684,0.000833626988581726,0.00154179846997437,0.00275284570614607,2.61557427308407e-05,6.65138596106416e-07,0.000327618234155851,0.000892659350445351,0.00159821246665118,0.00249194772212253,0.00363263294080142,0.00505770139885935
0.0472948763883913,0.0206703393361418,0.0435327839484056,0.0182861904541456,0.0608216822147369,0.0497872876361677,0.0185396496019839,0.0497872876361677,0.0185396496019839,0.0631889214253287,0,2.3576220769481,2.00096078863616,1,1.09680532055519,1.98422177602842,0,0.729930742065863,1.95932269227015,0,2.4696329734984,1.89252161123771,1,0.000745443280914602,0.000772723247308961,0.00145286927622783,0.00261461109137534,1.70314175207305e-06,1.24681455296187e-06,1.55797875760848e-06,0.000464105842591698,0.00175769637430513,0.00194477231191974,0.00333281069816935,0.00544373983156975
0.0478323181655321,0.0206008981065691,0.0426370476531709,0.0181936021480487,0.0611180812120438,0.0516763297782347,0.0189719217269636,0.0516763297782347,0.0189719217269636,0.0667328512420907,0,2.08104927837444,1.93321007811962,1,0.863029890779446,1.86378163793987,0,0.415493562149328,1.89858276672255,0,2.93366375988341,1.90653205381914,1,0.000759238032204715,0.000790554102976681,0.00147909426342929,0.0026556039468134,9.43340405142933e-05,1.65070525627998e-06,0.000396670461759632,0.00115218043989574,0.00155503244688157,0.00199698775388845,0.00339922858909317,0.00588350616070249
0.0481906126836259,0.0203694273413268,0.0440702257255464,0.0181473079950002,0.0631634891033173,0.0518834430326776,0.0187770348637199,0.0518834430326776,0.0187770348637199,0.0667959352583868,0,1.87680861772818,1.99712875295068,0,0.646035249059699,1.99500495370526,0,0.282245438287393,1.99939435008228,0,2.9200563821085,1.8097204585107,1,0.000864013575830668,0.000923182236587669,0.00166964912093446,0.00294806979087007,0.000122111415065511,5.54913401268209e-06,0.000403543119727628,0.000939053124936794,0.00192738116931857,0.00215367712384172,0.00369097177591131,0.00623520229090747
0.0481906126836259,0.0207397805657146,0.0442493729845933,0.0182167492245729,0.0616667121648788,0.0504149917212394,0.0187491210214106,0.0504149917212394,0.0187491210214106,0.0679060730136365,0,1.86541300957885,1.97365505226115,0,0.653040658814221,1.90568556666225,0,0.496244952816975,1.88752562963574,0,2.66956309724173,1.90645618095094,1,0.000785699168878502,0.000824486019951849,0.00152856361616985,0.00273240844473192,2.61270139896374e-06,2.28151448857228e-06,7.15794471984424e-05,0.00144347935185742,0.00168661851502406,0.00179217531396555,0.00313383060642367,0.00598771102051379
0.0490863489788606,0.0203462802648026,0.0435327839484056,0.0183556316837183,0.0631296262145042,0.0529503832530249,0.0190795664100667,0.0529503832530249,0.0190795664100667,0.0690208236955305,0,1.7934404860304,1.93831392163154,0,0.582369438647247,1.96004657049683,0,0.100076119616722,1.92953182300811,0,3.1843515776541,1.81073426291519,1,0.000862142723775603,0.000920850269093555,0.00166635814364142,0.00294309161934005,3.73085109850056e-06,1.45236718118206e-06,0.000468266748724569,0.000986821903520759,0.00264776140370355,0.00253277675287604,0.00393099293944573,0.00551992787997794
0.0472948763883913,0.0205546039535207,0.0440702257255464,0.0182167492245729,0.0643088594079018,0.0515525695650261,0.0190090740954757,0.0515525695650261,0.0190090740954757,0.0675880165240848,0,1.86546578385043,2.05885929657509,0,0.639370967181138,1.90419304648086,0,0.382306244952993,1.88693817897447,0,2.88649093838212,1.93526893253847,1,0.000929994148546087,0.00100475946834148,0.00178366367224362,0.0031191515991332,1.0947026156567e-05,9.07473849515725e-07,0.000156485613305832,0.000961160053603358,0.00231743912068542,0.00219801214421233,0.00414790472069405,0.00540255411652502
0.0481906126836259,0.0207166334891903,0.0438910784664995,0.0182398963010972,0.0644853711128235,0.0518599680865733,0.0190276951544332,0.0518599680865733,0.0190276951544332,0.0674261665374002,0,1.93184887952583,2.05860566377289,0,0.66948063944003,1.89517729987852,0,0.296763607021324,1.92940755889905,0,2.8955473779051,2.01971598585411,1,0.000940628994280821,0.00101779789732517,0.00180170097936732,0.00314598347582085,1.27445876222475e-05,2.88303368658363e-06,0.000316980540893564,0.000745895633140768,0.00192865001707094,0.00218336575813987,0.0040606007516549,0.00572084741421389
0.0481906126836259,0.0207166334891903,0.0438910784664995,0.0180315726123791,0.0646718293428421,0.0515907255260266,0.0188791614830523,0.0515907255260266,0.0188791614830523,0.0677161179427985,0,1.78350889896163,1.92752887687872,0,0.561785016312934,1.92278305588361,0,0.352246894011353,1.87218267232607,0,2.86555465465382,1.90438515678925,1,0.000951998476490056,0.00103170640593212,0.00182089005546116,0.00317446269998389,6.62420728754192e-07,5.80675223148488e-07,0.000151913697022654,0.00156490857483669,0.00240142671552757,0.00252278173932368,0.00406305317079519,0.00576353315398712
0.0476531709064851,0.0206471922596176,0.0440702257255464,0.0182398963010972,0.0613295920193195,0.0510318076810275,0.0187201141113979,0.0510318076810275,0.0187201141113979,0.0659208789951302,0,2.16201029490288,2.01987765520641,1,0.902781898034974,1.905456487765,0,0.486519041878744,1.95847264544847,0,2.74442442782754,1.89532487213396,1,0.000769296846020879,0.000803493087451025,0.00149802331383913,0.00268507137205191,7.46085560867991e-06,3.70288352907274e-06,0.000112317691490722,0.000600771131802196,0.00208575105964331,0.00191021810978714,0.00301294961995459,0.00505385945742442
0.048011465424579,0.0207397805657146,0.0437119312074525,0.0183093375306699,0.0630338042974472,0.0507654077357001,0.0189004841013958,0.0507654077357001,0.0189004841013958,0.0672381979534588,0,1.96875080778283,1.76157372661594,1,0.756378457018207,1.80075960525025,0,0.590182335324044,1.78383644721651,0,2.71355439574269,1.76787262911385,1,0.000856873621451821,0.000914276347042248,0.00165707050871355,0.00292902972586835,3.90886581213198e-05,6.44738422211051e-07,0.00020117035566811,0.00110849178348441,0.00227569981544139,0.00254368164607837,0.00320734710160164,0.0060778889574078
0.0469365818702974,0.0205777510300449,0.0429953421712648,0.0181704550715245,0.0621235780417919,0.0506030632047664,0.0188679879722842,0.0506030632047664,0.0188679879722842,0.0653262435778234,0,2.17951379048615,1.99349353724161,1,0.933219596002083,1.96544698573148,0,0.635133470594625,1.90182973057809,0,2.70533518480495,1.85280738298139,1,0.000808653118956182,0.000853661173146082,0.00157067738352585,0.00279728522793261,8.06547108544288e-06,8.89534927234618e-07,0.00013611837229018,0.000615151499317952,0.00180716577939154,0.00228199192797605,0.00363551942333582,0.00504478706928138
0.0476531709064851,0.0206471922596176,0.0440702257255464,0.0180547196889033,0.0615410432219505,0.0507971395260422,0.018529799230968,0.0507971395260422,0.018529799230968,0.064140634123896,0,2.31299106705793,1.98449581861159,1,1.04908382729968,1.97638831683568,0,0.59229022656542,1.92088170641506,0,2.72927266124097,1.86010396859883,1,0.000779531696871866,0.000816607297315856,0.0015171259016134,0.00271470936489603,1.54313486529811e-05,4.40838500025921e-06,0.000284327865480269,0.00108863839339381,0.00189160335439573,0.00219571240896735,0.00329097149934967,0.00517309356244755
0.0476531709064851,0.0206703393361418,0.0431744894303117,0.018124160918476,0.0617738775908947,0.0507392365346856,0.0187145033965987,0.0507392365346856,0.0187145033965987,0.0649098497707229,0,2.18758041735148,1.90427200862202,1,0.922146677160934,1.82217693350285,0,0.535340871341783,1.78279162419511,0,2.66393949799662,1.81424317407985,1,0.000791008444827851,0.000831254581691639,0.0015383671432436,0.0027475514125774,2.95231805122976e-08,2.19537686489981e-06,0.000204547479577547,0.000801854402480095,0.00197070162078493,0.00230275676840416,0.00304249518874623,0.00467690984791526
0.0485489072017198,0.0206703393361418,0.0444285202436403,0.0181473079950002,0.0622621290385723,0.0508424838983074,0.0189438057429232,0.0508424838983074,0.0189438057429232,0.0663779583498193,0,2.09401252737231,2.02115327957669,1,0.881640176607688,1.94705577021586,0,0.51183155390329,1.92464679529372,0,2.76440591006856,1.91531916938875,1,0.000815779218055139,0.000862673939506766,0.00158361396643677,0.00281712501525074,9.66758562472407e-05,7.95741297421405e-06,0.000289149772799369,0.000770866669946911,0.00153348762023034,0.00239577716756799,0.00364645377422321,0.004902787867597
0.0469365818702974,0.0207629276422388,0.0442493729845933,0.0180547196889033,0.0606067702174187,0.0497421451423538,0.0185081884658409,0.0497421451423538,0.0185081884658409,0.063753001268878,0,2.38994113233778,2.06572383101754,1,1.1538839879112,1.97226920685567,0,0.82116879237531,1.9396762568974,0,2.51066494799259,1.87691984951774,1,0.0007356608023497,0.00076001428363089,0.00143407392362787,0.00258510790208329,5.9123755237951e-06,2.30587619182801e-06,0.000190628770728068,0.000455516293918707,0.00138888614906162,0.00173242674325309,0.00305885177112788,0.00543602699882218
0.0469365818702974,0.0205777510300449,0.0446076675026872,0.0183556316837183,0.0625424459576607,0.0514214182244901,0.0188341654894738,0.0514214182244901,0.0188341654894738,0.0678182727545384,0,1.97912892237429,1.98427501776172,0,0.765441046248839,1.93131344956294,0,0.433862121963752,1.93176012149884,0,2.81290476777204,1.90064983593655,1,0.00083043160117691,0.000881143435218425,0.0016100221431539,0.00285749978214935,5.81648669377622e-07,0.000103624175033058,0.000219710286787553,0.00107785968907209,0.00238001781233372,0.00249800849154915,0.00416008002692119,0.0055847944281942
0.0489072017198137,0.0209481042544327,0.0431744894303117,0.0178695430767094,0.0637503787875175,0.0520980368259475,0.0186122568594337,0.0520980368259475,0.0186122568594337,0.0653212299155486,0,1.86552076517024,2.03206064698692,0,0.612648146224009,1.89638392448679,0,0.275162518523632,1.94521319179162,0,2.95093582758321,1.78752629703138,1,0.000897166600024016,0.000964327015291311,0.00172741483712351,0.00303507686618798,1.70922835239563e-05,8.98319651200645e-06,0.000364576915427199,0.000973694880075474,0.00183475220542562,0.00219959507383229,0.00322314577048712,0.00547026882351
0.0465782873522035,0.0209249571779084,0.0444285202436403,0.0184019258367668,0.0627346858382225,0.0506345273880947,0.0190971203572124,0.0506345273880947,0.0190971203572124,0.067600468782553,0,1.94968696105576,1.9458621534301,1,0.733537898333869,1.83258061959235,0,0.561834392658907,1.90846425845187,0,2.62129749016663,1.85004652251732,1,0.000840661817598697,0.000893991407538634,0.00162831442148772,0.00288537027515917,5.20876839704717e-05,2.12335492371366e-05,0.000383199841352225,0.000871641585237999,0.00205086393158169,0.00252331586242485,0.00328287141681551,0.00507671388401607
